id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
BBS9,4,0.010332,0.0014503,0.035149,798,2,-0.13543,0.037313,0.15481,1,1688,1,-0.13543
CCNB1,4,0.010354,0.0014503,0.035149,799,3,-0.25375,0.88883,0.9632,1,16581,0,-0.25375
ENO1,4,0.010425,0.0015505,0.037531,800,2,-0.22383,0.69287,0.82863,1,12853,0,-0.22383
FAHD2A,4,0.010434,0.0016007,0.037765,801,3,-0.25163,0.43406,0.62024,1,8509,1,-0.25163
TAF1B,4,0.010461,0.0016007,0.037765,802,1,-0.0018581,0.52832,0.67713,1,9935,1,-0.0018581
TRAPPC3,3,0.01059,0.0016896,0.039025,803,1,-0.011961,0.64129,0.78531,1,11896,0,-0.011961
CDC23,4,0.010603,0.0016007,0.037765,804,3,-0.23821,0.50605,0.66557,1,9575,1,-0.23821
RAB9A,4,0.010608,0.0016007,0.037765,805,3,-0.20247,0.62646,0.76541,1,11634,0,-0.20247
C7orf26,4,0.010669,0.0016007,0.037765,806,2,-0.27451,0.98526,0.99729,1,18543,0,-0.27451
ACTA2,4,0.010703,0.0016007,0.037765,807,3,-0.27812,0.31504,0.51682,1,6969,1,-0.27812
ELP4,4,0.010706,0.0016007,0.037765,808,3,-0.25901,0.9187,0.97576,1,17188,0,-0.25901
DPP7,4,0.010717,0.0016007,0.037765,809,3,-0.20469,0.52416,0.6743,1,9864,1,-0.20469
RPAP3,4,0.010717,0.0016007,0.037765,810,2,-0.17751,0.35665,0.54564,1,7482,1,-0.17751
CCDC53,3,0.010746,0.0017893,0.039975,811,1,-0.11213,0.27333,0.4235,1,6479,1,-0.11213
UBQLN4,4,0.010755,0.0016012,0.037765,812,2,-0.1006,0.88372,0.9597,1,16470,0,-0.1006
RBBP6,4,0.010798,0.0016012,0.037765,813,2,-0.18905,0.75994,0.88309,1,14113,0,-0.18905
PARN,4,0.01083,0.0016012,0.037765,814,2,-0.22472,0.72102,0.8522,1,13379,0,-0.22472
RUVBL2,4,0.010832,0.0016012,0.037765,815,3,-0.19316,0.89634,0.96617,1,16732,0,-0.19316
CCDC141,4,0.010835,0.0016012,0.037765,816,3,-0.2736,0.99597,0.99961,1,18840,0,-0.2736
RPS6KB1,4,0.010849,0.0016012,0.037765,817,2,-0.12798,0.88434,0.96042,1,16485,0,-0.12798
ELP2,4,0.010883,0.0016012,0.037765,818,3,-0.17674,0.82687,0.9247,1,15385,0,-0.17674
ABT1,3,0.010915,0.0017898,0.039975,819,2,-0.29546,0.95624,0.9873,1,17911,0,-0.29546
ATP8B2,4,0.010968,0.0016012,0.037765,820,3,-0.19473,0.64862,0.78908,1,12022,0,-0.19473
PFDN2,4,0.010988,0.0016012,0.037765,821,3,-0.25522,0.30779,0.50826,1,6883,1,-0.25522
GOLGA6B,4,0.011019,0.0016012,0.037765,822,2,-0.13398,0.77451,0.89186,1,14382,0,-0.13398
IFI16,4,0.011051,0.0016012,0.037765,823,3,-0.16203,0.70385,0.83826,1,13059,0,-0.16203
USP24,3,0.011115,0.0017898,0.039975,824,2,-0.31584,0.54879,0.69137,1,10249,0,-0.31584
HNRNPF,4,0.011121,0.0016523,0.038653,825,2,-0.11231,0.93211,0.98059,1,17445,0,-0.11231
CCDC86,4,0.011174,0.0016523,0.038653,826,3,-0.27051,0.94704,0.98616,1,17751,0,-0.27051
BATF,4,0.011178,0.0016523,0.038653,827,2,-0.25215,0.99798,0.99986,1,18926,0,-0.25215
ACSL3,4,0.0112,0.0016523,0.038653,828,3,-0.16184,0.93773,0.9824,1,17559,0,-0.16184
EIF3G,3,0.01123,0.0019049,0.041585,829,2,-0.32903,0.35001,0.5118,1,7405,1,-0.32903
URM1,3,0.011292,0.0020179,0.043215,830,2,-0.23358,0.88035,0.95379,1,16404,0,-0.23358
ITGAL,4,0.011309,0.0016528,0.038653,831,3,-0.25702,0.99827,0.99989,1,18941,0,-0.25702
CYTIP,3,0.011327,0.0020179,0.043215,832,2,-0.32149,0.9779,0.99498,1,18384,0,-0.32149
RGL2,4,0.011385,0.0016528,0.038653,833,3,-0.17088,0.99042,0.99853,1,18666,0,-0.17088
PRR27,4,0.011408,0.0016528,0.038653,834,3,-0.16667,0.97621,0.99556,1,18342,0,-0.16667
ABCC5,4,0.011467,0.0016932,0.039025,835,2,-0.065377,0.67106,0.81087,1,12437,0,-0.065377
TOR2A,4,0.01149,0.0016932,0.039025,836,3,-0.22325,0.5882,0.73432,1,10944,1,-0.22325
POLR1D,4,0.0115,0.0016932,0.039025,837,1,-0.022988,0.25006,0.47222,1,6226,1,-0.022988
C15orf39,4,0.01159,0.0016932,0.039025,838,2,-0.21657,0.99062,0.99859,1,18673,0,-0.21657
PPP1R3E,4,0.011603,0.0016932,0.039025,839,2,-0.16112,0.10552,0.30029,1,3367,1,-0.16112
TRPC4AP,4,0.011613,0.0016932,0.039025,840,3,-0.19464,0.98376,0.99683,1,18505,0,-0.19464
S1PR3,4,0.011616,0.0016932,0.039025,841,2,-0.081443,0.17368,0.40616,1,5073,2,-0.081443
EGR2,4,0.011656,0.0016937,0.039025,842,1,-0.075565,0.93576,0.98159,1,17522,0,-0.075565
RPS10-NUDT3,3,0.011662,0.0020184,0.043215,843,2,-0.26877,0.98753,0.998,1,18600,0,-0.26877
RPL27,2,0.011665,0.0014181,0.034628,844,2,-0.4271,0.98833,0.99858,1,18615,0,-0.4271
REL,4,0.011668,0.0016937,0.039025,845,2,-0.23621,0.99292,0.99905,1,18732,0,-0.23621
AK6,4,0.011675,0.0016937,0.039025,846,2,-0.24583,0.7152,0.84637,1,13280,0,-0.24583
GRB2,4,0.011773,0.0016937,0.039025,847,2,-0.161,0.73809,0.86521,1,13698,0,-0.161
ZNF785,4,0.011799,0.0017408,0.039025,848,2,-0.31022,0.0088494,0.054267,1,502,1,-0.31022
RRAGA,4,0.011803,0.0017408,0.039025,849,3,-0.16994,0.89641,0.96617,1,16733,0,-0.16994
TIMM23,4,0.011812,0.0017408,0.039025,850,2,-0.21726,0.98325,0.99673,1,18492,0,-0.21726
KRTAP10-12,4,0.011818,0.0017408,0.039025,851,3,-0.30144,0.79717,0.90705,1,14806,0,-0.30144
PELO,4,0.011864,0.0017408,0.039025,852,1,0.005231,0.40202,0.58152,1,8071,1,0.005231
DDX51,3,0.011915,0.0021293,0.045311,853,1,-0.072182,0.9206,0.97388,1,17221,0,-0.072182
NLRC4,4,0.011963,0.0017408,0.039025,854,2,-0.10497,0.17318,0.40616,1,5057,1,-0.10497
RPS3A,4,0.01197,0.0017408,0.039025,855,3,-0.19012,0.606,0.73998,1,11258,1,-0.19012
HSPA9,4,0.012072,0.0017408,0.039025,856,1,-0.066083,0.90057,0.96804,1,16812,0,-0.066083
GPR4,4,0.012124,0.0017408,0.039025,857,3,-0.17639,0.4717,0.64438,1,9080,1,-0.17639
SRF,4,0.012141,0.0017413,0.039025,858,2,-0.20298,0.67229,0.81201,1,12463,0,-0.20298
CXorf21,4,0.012161,0.0017413,0.039025,859,2,-0.23087,0.8052,0.91242,1,14957,0,-0.23087
NUDCD3,4,0.012227,0.0017413,0.039025,860,3,-0.20102,0.9746,0.99526,1,18304,0,-0.20102
UNC80,4,0.012228,0.0017413,0.039025,861,2,-0.27049,0.55581,0.69854,1,10373,1,-0.27049
TSPAN16,4,0.012274,0.0017413,0.039025,862,2,-0.10299,0.59306,0.73573,1,11023,1,-0.10299
PTBP1,4,0.012288,0.0017413,0.039025,863,2,-0.19686,0.99091,0.99862,1,18680,0,-0.19686
MRPL2,4,0.012325,0.0017413,0.039025,864,3,-0.18935,0.85105,0.94111,1,15857,0,-0.18935
TAMM41,4,0.012328,0.0017413,0.039025,865,2,-0.10384,0.043711,0.17197,1,1840,1,-0.10384
SNRNP27,4,0.012335,0.0017413,0.039025,866,2,-0.16225,0.93311,0.98059,1,17464,0,-0.16225
FAM129B,4,0.012377,0.0017413,0.039025,867,3,-0.17827,0.80046,0.9104,1,14874,0,-0.17827
DR1,4,0.012381,0.0017413,0.039025,868,2,-0.10279,0.83578,0.92926,1,15560,0,-0.10279
CCBL1,4,0.012408,0.0017413,0.039025,869,2,-0.10968,0.68659,0.82535,1,12733,0,-0.10968
ZBTB33,4,0.012428,0.0017413,0.039025,870,2,-0.15016,0.84125,0.93303,1,15658,0,-0.15016
KRT17,4,0.012429,0.0017413,0.039025,871,3,-0.16251,0.15163,0.36883,1,4549,1,-0.16251
GTF3C5,4,0.012435,0.0017413,0.039025,872,2,-0.099463,0.55006,0.69427,1,10272,1,-0.099463
KTI12,4,0.012472,0.0018527,0.040733,873,3,-0.26304,0.86452,0.95117,1,16108,0,-0.26304
CA8,4,0.012549,0.0018527,0.040733,874,2,-0.16354,0.66236,0.80388,1,12274,0,-0.16354
CTDNEP1,4,0.012591,0.0018527,0.040733,875,2,-0.15094,0.93789,0.98256,1,17565,0,-0.15094
SLC15A5,4,0.012617,0.0018527,0.040733,876,2,-0.18023,0.21768,0.45356,1,5899,1,-0.18023
ANKH,4,0.01263,0.0018527,0.040733,877,2,-0.14403,0.92402,0.97838,1,17291,0,-0.14403
CTNNBL1,4,0.01265,0.0018527,0.040733,878,2,-0.24489,0.98837,0.99817,1,18616,0,-0.24489
LSM2,4,0.012661,0.0018527,0.040733,879,3,-0.27732,0.99501,0.99943,1,18808,0,-0.27732
MAMDC4,3,0.012686,0.0022582,0.046913,880,2,-0.33014,0.93838,0.98188,1,17583,0,-0.33014
ZBTB6,4,0.01273,0.0018532,0.040733,881,3,-0.18341,0.76993,0.88718,1,14307,0,-0.18341
SNAPC1,4,0.012732,0.0018532,0.040733,882,2,-0.057763,0.095744,0.28412,1,3129,2,-0.057763
SERF1A,4,0.012771,0.0018532,0.040733,883,3,-0.16502,0.99573,0.99955,1,18830,0,-0.16502
GAGE12I,4,0.012772,0.0018532,0.040733,884,2,-0.15397,0.63211,0.76952,1,11730,0,-0.15397
LOXL1,4,0.012793,0.0018532,0.040733,885,3,-0.19633,0.41313,0.59012,1,8223,1,-0.19633
EML2,4,0.012868,0.0018532,0.040733,886,3,-0.20115,0.9592,0.98993,1,17971,0,-0.20115
SRPR,4,0.012902,0.0018532,0.040733,887,2,-0.25841,0.88928,0.96353,1,16591,0,-0.25841
CENPK,4,0.013025,0.0019033,0.041585,888,2,-0.3112,0.98576,0.99738,1,18552,0,-0.3112
HS6ST3,4,0.013054,0.0019033,0.041585,889,3,-0.15506,0.99615,0.99964,1,18846,0,-0.15506
CHRDL2,4,0.013061,0.0019033,0.041585,890,3,-0.16174,0.37978,0.55705,1,7790,1,-0.16174
MED26,4,0.013114,0.0019039,0.041585,891,2,-0.14054,0.7318,0.85974,1,13575,0,-0.14054
DNLZ,4,0.013161,0.0019039,0.041585,892,2,-0.17517,0.64457,0.78268,1,11945,0,-0.17517
METAP1,4,0.01322,0.0020281,0.043215,893,3,-0.20327,0.99756,0.9998,1,18899,0,-0.20327
EAF1,4,0.013278,0.0020281,0.043215,894,3,-0.29632,0.9485,0.98632,1,17771,0,-0.29632
CNIH1,4,0.0133,0.0020281,0.043215,895,3,-0.18734,0.98935,0.99834,1,18642,0,-0.18734
PORCN,4,0.013307,0.0020281,0.043215,896,2,-0.13336,0.48332,0.64867,1,9251,1,-0.13336
LONP1,4,0.013355,0.0020281,0.043215,897,3,-0.17008,0.78953,0.90082,1,14664,0,-0.17008
RAD1,4,0.013363,0.0020281,0.043215,898,3,-0.21072,0.58225,0.73289,1,10844,1,-0.21072
RARS,3,0.013373,0.0022582,0.046913,899,2,-0.23642,0.99206,0.99896,1,18709,0,-0.23642
SRP68,4,0.013374,0.0020281,0.043215,900,3,-0.25286,0.98771,0.99806,1,18603,0,-0.25286
BAZ1B,4,0.013384,0.0020281,0.043215,901,3,-0.17695,0.96439,0.992,1,18089,0,-0.17695
SRP72,4,0.01339,0.0020281,0.043215,902,2,-0.13198,0.90541,0.96983,1,16910,0,-0.13198
TRAPPC3L,4,0.013403,0.0020281,0.043215,903,3,-0.21498,0.93468,0.98119,1,17494,0,-0.21498
PTCHD2,4,0.01341,0.0020281,0.043215,904,3,-0.23957,0.95065,0.98665,1,17811,0,-0.23957
TAF7,4,0.01342,0.0020281,0.043215,905,2,-0.072846,0.3176,0.51825,1,7006,1,-0.072846
KIF13A,4,0.013467,0.0020286,0.043215,906,2,-0.16029,0.82624,0.9247,1,15367,0,-0.16029
RPS3,4,0.013472,0.0020286,0.043215,907,2,-0.078932,0.48965,0.65152,1,9337,1,-0.078932
CGB5,4,0.013481,0.0020286,0.043215,908,3,-0.24012,0.46344,0.64152,1,8960,1,-0.24012
MYO9B,4,0.013497,0.0020286,0.043215,909,3,-0.12224,0.69955,0.83399,1,12969,0,-0.12224
TP53INP1,4,0.013551,0.0020286,0.043215,910,2,-0.17892,0.9777,0.9957,1,18381,0,-0.17892
PLXNB1,4,0.01364,0.0020286,0.043215,911,3,-0.23209,0.9258,0.97907,1,17325,0,-0.23209
FAM91A1,4,0.013676,0.0020286,0.043215,912,2,-0.21032,0.60517,0.73998,1,11243,1,-0.21032
TRPM2,4,0.013699,0.0021503,0.045518,913,3,-0.1595,0.081927,0.25661,1,2795,1,-0.1595
PPP2R5A,4,0.013725,0.0021503,0.045518,914,3,-0.19434,0.88191,0.9597,1,16423,0,-0.19434
RPL10A,3,0.013771,0.0022582,0.046913,915,2,-0.27144,0.29309,0.43718,1,6685,1,-0.27144
RPL26L1,4,0.013803,0.0021508,0.045518,916,2,-0.2874,0.81064,0.9156,1,15066,0,-0.2874
ITK,4,0.01384,0.0021508,0.045518,917,3,-0.32817,0.9941,0.99929,1,18769,0,-0.32817
PISD,4,0.013859,0.0021508,0.045518,918,2,-0.20871,0.97961,0.99614,1,18420,0,-0.20871
TXNRD1,3,0.013862,0.0022582,0.046913,919,2,-0.19719,0.82116,0.92139,1,15262,0,-0.19719
RBMY1E,4,0.01388,0.0022035,0.04649,920,3,-0.22975,0.28453,0.49814,1,6588,1,-0.22975
DNA2,4,0.013902,0.0022035,0.04649,921,2,-0.15913,0.10524,0.30029,1,3360,1,-0.15913
SLX4,4,0.013919,0.002204,0.04649,922,3,-0.22532,0.99385,0.99921,1,18757,0,-0.22532
TCHHL1,4,0.013985,0.0022623,0.046913,923,3,-0.17318,0.91506,0.97345,1,17107,0,-0.17318
AFAP1,4,0.013987,0.0022623,0.046913,924,2,-0.24034,0.38855,0.57007,1,7896,1,-0.24034
SPINK4,4,0.014001,0.0022623,0.046913,925,2,-0.21091,0.033234,0.14671,1,1573,1,-0.21091
BRF1,4,0.014008,0.0022623,0.046913,926,2,-0.14739,0.47125,0.64438,1,9073,1,-0.14739
USP37,4,0.014052,0.0022623,0.046913,927,3,-0.16188,0.90722,0.97099,1,16949,0,-0.16188
CALML6,4,0.014065,0.0022628,0.046913,928,3,-0.22192,0.94202,0.98389,1,17657,0,-0.22192
EHD2,4,0.014125,0.0022628,0.046913,929,3,-0.12299,0.057666,0.19267,1,2207,1,-0.12299
CHD8,4,0.014129,0.0022628,0.046913,930,3,-0.24162,0.99672,0.9997,1,18870,0,-0.24162
HIST1H1A,4,0.014142,0.0022628,0.046913,931,3,-0.18582,0.95902,0.98993,1,17966,0,-0.18582
TEC,4,0.01415,0.0022628,0.046913,932,2,-0.099988,0.68389,0.81994,1,12681,0,-0.099988
DPM1,4,0.014168,0.0022628,0.046913,933,3,-0.16127,0.99475,0.99939,1,18794,0,-0.16127
TUBA1B,4,0.014182,0.0024095,0.048562,934,3,-0.20315,0.98408,0.99694,1,18514,0,-0.20315
SHQ1,4,0.014193,0.0024095,0.048562,935,2,-0.2665,0.18155,0.41711,1,5259,1,-0.2665
POLR3A,4,0.014228,0.0024095,0.048562,936,2,-0.3002,0.75933,0.88309,1,14102,0,-0.3002
JOSD2,4,0.014235,0.0024095,0.048562,937,3,-0.13002,0.96282,0.99135,1,18053,0,-0.13002
PRDM10,4,0.014276,0.0024095,0.048562,938,3,-0.14628,0.57757,0.72153,1,10770,1,-0.14628
SULT1A4,4,0.0143,0.0024095,0.048562,939,3,-0.25857,0.98868,0.9982,1,18627,0,-0.25857
AUP1,4,0.014336,0.0024095,0.048562,940,2,0.062994,0.0054628,0.030994,1,354,2,0.062994
SRFBP1,4,0.014354,0.0024095,0.048562,941,2,-0.15015,0.37511,0.55566,1,7729,1,-0.15015
ID3,4,0.014356,0.0024095,0.048562,942,3,-0.14554,0.99728,0.99976,1,18890,0,-0.14554
PANO1,4,0.01437,0.0024095,0.048562,943,3,-0.1644,0.99813,0.99988,1,18935,0,-0.1644
NELFA,3,0.01437,0.0022587,0.046913,944,2,-0.24004,0.83255,0.92985,1,15494,0,-0.24004
AVPI1,4,0.01438,0.0024095,0.048562,945,3,-0.19668,0.71365,0.84441,1,13253,0,-0.19668
SP2,4,0.014434,0.0024095,0.048562,946,3,-0.19998,0.81675,0.91874,1,15197,0,-0.19998
LMAN2,4,0.014437,0.0024095,0.048562,947,3,-0.26463,0.49233,0.65576,1,9372,1,-0.26463
PSMD3,4,0.014468,0.0024095,0.048562,948,3,-0.20156,0.98998,0.99846,1,18653,0,-0.20156
LYPD5,4,0.014502,0.0024095,0.048562,949,3,-0.14827,0.98188,0.99654,1,18460,0,-0.14827
REV3L,4,0.014576,0.0024095,0.048562,950,3,-0.22007,0.42936,0.6102,1,8445,1,-0.22007
CRTAC1,4,0.014587,0.0024101,0.048562,951,3,-0.1686,0.97696,0.99563,1,18361,0,-0.1686
WDHD1,4,0.014614,0.0024101,0.048562,952,3,-0.26406,0.99812,0.99988,1,18932,0,-0.26406
RAD21,4,0.014648,0.0024101,0.048562,953,3,-0.17161,0.99812,0.99988,1,18934,0,-0.17161
TNS1,4,0.014696,0.0024101,0.048562,954,3,-0.22589,0.96628,0.99254,1,18122,0,-0.22589
CALCA,4,0.014703,0.0024101,0.048562,955,2,-0.10616,0.50821,0.66844,1,9609,1,-0.10616
GDAP1,4,0.014716,0.0024101,0.048562,956,3,-0.19823,0.99759,0.99981,1,18901,0,-0.19823
SIVA1,4,0.014725,0.0024101,0.048562,957,2,-0.11708,0.76271,0.88391,1,14165,0,-0.11708
IGSF8,4,0.014768,0.0024101,0.048562,958,3,-0.16467,0.87266,0.95433,1,16255,0,-0.16467
STAT1,4,0.014827,0.0024101,0.048562,959,2,-0.17293,0.86508,0.95159,1,16116,0,-0.17293
POLR2C,4,0.014943,0.0024101,0.048562,960,2,-0.19712,0.69341,0.82972,1,12865,0,-0.19712
WDR25,4,0.014975,0.0024101,0.048562,961,3,-0.21082,0.042597,0.16999,1,1814,1,-0.21082
DESI1,4,0.014985,0.0025594,0.050893,962,3,-0.15508,0.99589,0.9996,1,18838,0,-0.15508
LAMP2,4,0.015016,0.0025594,0.050893,963,2,-0.09613,0.61627,0.74856,1,11446,1,-0.09613
TRAF6,4,0.015026,0.0025594,0.050893,964,3,-0.21556,0.89208,0.96456,1,16643,0,-0.21556
CA2,4,0.01504,0.0025594,0.050893,965,3,-0.14045,0.94321,0.98501,1,17677,0,-0.14045
TRAPPC5,4,0.015046,0.0025594,0.050893,966,2,-0.26513,0.78506,0.89786,1,14571,0,-0.26513
MOB2,4,0.01506,0.0025594,0.050893,967,2,-0.19776,0.39838,0.58012,1,8019,1,-0.19776
OR51B2,4,0.015079,0.0025599,0.050893,968,3,-0.16296,0.97716,0.99563,1,18367,0,-0.16296
DNMT1,4,0.015145,0.0025599,0.050893,969,3,-0.18875,0.9982,0.99989,1,18938,0,-0.18875
DCP1B,4,0.015148,0.0025599,0.050893,970,2,-0.23993,0.69317,0.82863,1,12860,0,-0.23993
WASH1,2,0.015162,0.0024653,0.049623,971,2,-0.62323,0.98484,0.99753,1,18534,0,-0.62323
PFDN1,4,0.015171,0.002613,0.051589,972,2,-0.18949,0.48025,0.64723,1,9212,1,-0.18949
FNTA,4,0.015193,0.002613,0.051589,973,2,-0.16519,0.97171,0.99488,1,18234,0,-0.16519
NPM1,4,0.015244,0.002613,0.051589,974,2,-0.17411,0.96203,0.99079,1,18038,0,-0.17411
TCP1,4,0.015264,0.002613,0.051589,975,3,-0.26212,0.68572,0.82316,1,12714,0,-0.26212
KIF5B,4,0.015404,0.0026136,0.051589,976,3,-0.1448,0.93381,0.9808,1,17477,0,-0.1448
PPP2CB,4,0.015408,0.0026136,0.051589,977,3,-0.11795,0.019112,0.092039,1,978,1,-0.11795
PCDH7,4,0.015503,0.0026136,0.051589,978,3,-0.19415,0.99306,0.99908,1,18736,0,-0.19415
TRIM43,4,0.015574,0.0026657,0.052565,979,3,-0.20556,0.86949,0.95357,1,16196,0,-0.20556
RHOT2,4,0.015677,0.002725,0.052777,980,3,-0.3145,0.56755,0.71145,1,10595,1,-0.3145
SAMM50,4,0.015702,0.002725,0.052777,981,3,-0.25594,0.88945,0.96353,1,16594,0,-0.25594
MMP21,4,0.01573,0.002725,0.052777,982,3,-0.32485,0.88764,0.9625,1,16556,0,-0.32485
TM2D3,4,0.015809,0.002725,0.052777,983,3,-0.15069,0.81614,0.91812,1,15180,0,-0.15069
DYRK3,4,0.015823,0.0027255,0.052777,984,3,-0.25502,0.99764,0.99982,1,18905,0,-0.25502
SMG7,4,0.015824,0.0027255,0.052777,985,2,-0.25109,0.95189,0.98713,1,17829,0,-0.25109
EPHA5,4,0.015845,0.0027255,0.052777,986,3,-0.23095,0.65809,0.79664,1,12195,0,-0.23095
VPS37A,4,0.015847,0.0027255,0.052777,987,2,-0.1715,0.87698,0.9571,1,16338,0,-0.1715
EBAG9,4,0.015862,0.0027255,0.052777,988,2,-0.25598,0.21366,0.45356,1,5862,1,-0.25598
YY1,4,0.015892,0.0027255,0.052777,989,3,-0.22044,0.27041,0.48515,1,6457,1,-0.22044
SRL,4,0.015902,0.0027255,0.052777,990,3,-0.16957,0.99672,0.9997,1,18869,0,-0.16957
EFNA2,4,0.015906,0.0027255,0.052777,991,3,-0.12368,0.94231,0.98389,1,17660,0,-0.12368
TNFRSF14,4,0.015907,0.0027255,0.052777,992,2,-0.075432,0.462,0.64152,1,8934,1,-0.075432
C9orf114,4,0.015907,0.0027255,0.052777,993,1,-0.081402,0.92997,0.97972,1,17400,0,-0.081402
SCARB2,4,0.015922,0.0027255,0.052777,994,2,-0.12146,0.77944,0.8949,1,14468,0,-0.12146
CCT4,4,0.015982,0.0027255,0.052777,995,2,-0.22407,0.6237,0.75853,1,11588,0,-0.22407
CCDC88B,4,0.016021,0.0027255,0.052777,996,3,-0.2224,0.92086,0.97674,1,17227,0,-0.2224
RSL24D1,4,0.016062,0.0027879,0.053567,997,1,-0.068316,0.87624,0.9571,1,16322,0,-0.068316
NGDN,4,0.016068,0.0027879,0.053567,998,3,-0.23332,0.65513,0.79412,1,12143,0,-0.23332
UTP14A,4,0.01611,0.0027879,0.053567,999,2,-0.23939,0.89081,0.96389,1,16622,0,-0.23939
NISCH,4,0.016171,0.0027879,0.053567,1000,2,-0.23497,0.68492,0.82212,1,12704,0,-0.23497
SMIM22,4,0.016188,0.0027879,0.053567,1001,3,-0.15944,0.87661,0.9571,1,16330,0,-0.15944
H2AFX,4,0.016195,0.0027879,0.053567,1002,3,-0.2126,0.99115,0.99872,1,18686,0,-0.2126
VTI1B,4,0.016231,0.0027884,0.053567,1003,2,-0.11304,0.90868,0.97128,1,16978,0,-0.11304
GTF3C3,4,0.016269,0.0027884,0.053567,1004,2,-0.15649,0.91573,0.97425,1,17120,0,-0.15649
ANXA6,4,0.0164,0.0029219,0.055808,1005,3,-0.16347,0.59201,0.73573,1,11006,1,-0.16347
FOCAD,4,0.016469,0.0029219,0.055808,1006,3,-0.17285,0.37897,0.55705,1,7779,1,-0.17285
XIAP,4,0.016475,0.0029219,0.055808,1007,2,-0.16232,0.85111,0.94111,1,15859,0,-0.16232
ZMAT2,4,0.01651,0.0029224,0.055808,1008,3,-0.12567,0.9454,0.98602,1,17715,0,-0.12567
PAPD5,4,0.016598,0.0030952,0.05905,1009,3,-0.20412,0.44683,0.62732,1,8707,1,-0.20412
FLNB,4,0.016683,0.0031535,0.05976,1010,1,0.018066,0.32683,0.52404,1,7124,1,0.018066
PRSS8,4,0.016713,0.0031535,0.05976,1011,3,-0.13162,0.85365,0.94307,1,15912,0,-0.13162
ERMN,4,0.016746,0.0031535,0.05976,1012,3,-0.21116,0.60678,0.74145,1,11267,1,-0.21116
CEPT1,4,0.016773,0.003154,0.05976,1013,3,-0.12452,0.78327,0.8971,1,14537,0,-0.12452
PDHB,4,0.016782,0.003154,0.05976,1014,2,-0.045594,0.43893,0.62449,1,8588,1,-0.045594
FAM25C,4,0.016791,0.003154,0.05976,1015,3,-0.28647,0.99782,0.99985,1,18912,0,-0.28647
EARS2,4,0.016806,0.003154,0.05976,1016,3,-0.15135,0.99493,0.99943,1,18805,0,-0.15135
NUTM2A,4,0.016903,0.0032143,0.060381,1017,3,-0.23553,0.023751,0.10691,1,1189,1,-0.23553
PSMB2,4,0.016921,0.0032143,0.060381,1018,2,-0.29747,0.017924,0.08782,1,917,1,-0.29747
PSMD4,4,0.016959,0.0032143,0.060381,1019,3,-0.25657,0.92433,0.97838,1,17297,0,-0.25657
ILF2,4,0.01697,0.0032143,0.060381,1020,3,-0.18232,0.50138,0.66272,1,9506,1,-0.18232
RNF150,4,0.016985,0.0032149,0.060381,1021,3,-0.12974,0.82233,0.92232,1,15284,0,-0.12974
CENPU,4,0.017008,0.0032149,0.060381,1022,3,-0.19883,0.93966,0.98336,1,17606,0,-0.19883
POLR2J,4,0.017011,0.0032149,0.060381,1023,3,-0.23702,0.81545,0.91688,1,15164,0,-0.23702
HYPK,4,0.017045,0.0032149,0.060381,1024,1,-0.1346,0.97727,0.99563,1,18369,0,-0.1346
PRKAB2,4,0.017053,0.0032149,0.060381,1025,2,-0.16064,0.13465,0.33723,1,4131,1,-0.16064
CYB5B,4,0.017136,0.0033713,0.062646,1026,3,-0.13404,0.99296,0.99908,1,18735,0,-0.13404
ATG12,4,0.017158,0.0033718,0.062646,1027,3,-0.22003,0.97367,0.99519,1,18284,0,-0.22003
THAP5,4,0.017241,0.0034352,0.062646,1028,3,-0.13854,0.9657,0.99234,1,18114,0,-0.13854
ZCCHC9,4,0.017333,0.0034352,0.062646,1029,2,-0.16223,0.98602,0.99748,1,18556,0,-0.16223
RPL37A,4,0.017359,0.0034352,0.062646,1030,3,-0.23176,0.99731,0.99976,1,18891,0,-0.23176
CLP1,4,0.01742,0.0034352,0.062646,1031,3,-0.1907,0.66876,0.81087,1,12393,0,-0.1907
IDI1,4,0.017451,0.0034352,0.062646,1032,2,-0.27326,0.12032,0.32028,1,3753,1,-0.27326
PPM1B,4,0.017462,0.0034352,0.062646,1033,3,-0.10969,0.98109,0.99649,1,18441,0,-0.10969
ATG13,4,0.017465,0.0034352,0.062646,1034,3,-0.16715,0.86252,0.95032,1,16071,0,-0.16715
RAB11FIP2,4,0.017481,0.0034352,0.062646,1035,3,-0.18349,0.99009,0.9985,1,18659,0,-0.18349
RPS6KA3,4,0.017557,0.0034352,0.062646,1036,3,-0.13418,0.55155,0.69427,1,10302,1,-0.13418
C7orf34,4,0.017576,0.0034352,0.062646,1037,3,-0.21023,0.79797,0.90771,1,14823,0,-0.21023
PCDH8,4,0.017584,0.0034352,0.062646,1038,2,-0.19868,0.93432,0.98119,1,17486,0,-0.19868
TLR3,4,0.017595,0.0034352,0.062646,1039,3,-0.13214,0.92965,0.97972,1,17393,0,-0.13214
ZNF492,4,0.017657,0.0034357,0.062646,1040,3,-0.25501,0.99419,0.99933,1,18770,0,-0.25501
DGKG,4,0.017671,0.0034357,0.062646,1041,2,-0.17931,0.68928,0.82645,1,12783,0,-0.17931
